766 ppm 	 TVOC = 43 ppb 
759 ppm 	 TVOC = 43 ppb 
763 ppm 	 TVOC = 43 ppb 
753 ppm 	 TVOC = 46 ppb 
770 ppm 	 TVOC = 46 ppb 
778 ppm 	 TVOC = 51 ppb 
777 ppm 	 TVOC = 47 ppb 
769 ppm 	 TVOC = 54 ppb 
785 ppm 	 TVOC = 50 ppb 
780 ppm 	 TVOC = 56 ppb 
786 ppm 	 TVOC = 52 ppb 
771 ppm 	 TVOC = 51 ppb 
765 ppm 	 TVOC = 51 ppb 
760 ppm 	 TVOC = 51 ppb 
763 ppm 	 TVOC = 47 ppb 
768 ppm 	 TVOC = 55 ppb 
769 ppm 	 TVOC = 53 ppb 
766 ppm 	 TVOC = 50 ppb 
770 ppm 	 TVOC = 53 ppb 
772 ppm 	 TVOC = 49 ppb 
760 ppm 	 TVOC = 53 ppb 
751 ppm 	 TVOC = 52 ppb 
758 ppm 	 TVOC = 46 ppb 
755 ppm 	 TVOC = 50 ppb 
764 ppm 	 TVOC = 48 ppb 
751 ppm 	 TVOC = 50 ppb 
758 ppm 	 TVOC = 50 ppb 
776 ppm 	 TVOC = 50 ppb 
767 ppm 	 TVOC = 40 ppb 
770 ppm 	 TVOC = 40 ppb 
767 ppm 	 TVOC = 48 ppb 
776 ppm 	 TVOC = 47 ppb 
783 ppm 	 TVOC = 49 ppb 
781 ppm 	 TVOC = 54 ppb 
785 ppm 	 TVOC = 57 ppb 
784 ppm 	 TVOC = 50 ppb 
794 ppm 	 TVOC = 56 ppb 
787 ppm 	 TVOC = 56 ppb 
794 ppm 	 TVOC = 58 ppb 
789 ppm 	 TVOC = 60 ppb 
784 ppm 	 TVOC = 54 ppb 
783 ppm 	 TVOC = 59 ppb 
794 ppm 	 TVOC = 58 ppb 
794 ppm 	 TVOC = 63 ppb 
793 ppm 	 TVOC = 55 ppb 
784 ppm 	 TVOC = 64 ppb 
779 ppm 	 TVOC = 61 ppb 
795 ppm 	 TVOC = 63 ppb 
793 ppm 	 TVOC = 64 ppb 
791 ppm 	 TVOC = 63 ppb 
785 ppm 	 TVOC = 65 ppb 
787 ppm 	 TVOC = 58 ppb 
790 ppm 	 TVOC = 58 ppb 
792 ppm 	 TVOC = 65 ppb 
812 ppm 	 TVOC = 64 ppb 
792 ppm 	 TVOC = 69 ppb 
806 ppm 	 TVOC = 67 ppb 
815 ppm 	 TVOC = 68 ppb 
806 ppm 	 TVOC = 66 ppb 
801 ppm 	 TVOC = 58 ppb 
797 ppm 	 TVOC = 55 ppb 
797 ppm 	 TVOC = 71 ppb 
780 ppm 	 TVOC = 69 ppb 
784 ppm 	 TVOC = 68 ppb 
785 ppm 	 TVOC = 61 ppb 
776 ppm 	 TVOC = 64 ppb 
787 ppm 	 TVOC = 64 ppb 
771 ppm 	 TVOC = 62 ppb 
779 ppm 	 TVOC = 58 ppb 
774 ppm 	 TVOC = 58 ppb 
770 ppm 	 TVOC = 52 ppb 
784 ppm 	 TVOC = 60 ppb 
776 ppm 	 TVOC = 62 ppb 
793 ppm 	 TVOC = 65 ppb 
784 ppm 	 TVOC = 60 ppb 
799 ppm 	 TVOC = 70 ppb 
804 ppm 	 TVOC = 68 ppb 
806 ppm 	 TVOC = 71 ppb 
812 ppm 	 TVOC = 69 ppb 
823 ppm 	 TVOC = 75 ppb 
800 ppm 	 TVOC = 70 ppb 
801 ppm 	 TVOC = 75 ppb 
807 ppm 	 TVOC = 76 ppb 
803 ppm 	 TVOC = 75 ppb 
799 ppm 	 TVOC = 72 ppb 
784 ppm 	 TVOC = 74 ppb 
791 ppm 	 TVOC = 70 ppb 
776 ppm 	 TVOC = 76 ppb 
785 ppm 	 TVOC = 80 ppb 
776 ppm 	 TVOC = 69 ppb 
778 ppm 	 TVOC = 68 ppb 
783 ppm 	 TVOC = 68 ppb 
775 ppm 	 TVOC = 61 ppb 
780 ppm 	 TVOC = 65 ppb 
764 ppm 	 TVOC = 68 ppb 
769 ppm 	 TVOC = 63 ppb 
771 ppm 	 TVOC = 58 ppb 
765 ppm 	 TVOC = 60 ppb 
774 ppm 	 TVOC = 66 ppb 
765 ppm 	 TVOC = 60 ppb 
761 ppm 	 TVOC = 57 ppb 
774 ppm 	 TVOC = 65 ppb 
774 ppm 	 TVOC = 68 ppb 
771 ppm 	 TVOC = 61 ppb 
776 ppm 	 TVOC = 65 ppb 
778 ppm 	 TVOC = 60 ppb 
776 ppm 	 TVOC = 65 ppb 
774 ppm 	 TVOC = 55 ppb 
769 ppm 	 TVOC = 63 ppb 
781 ppm 	 TVOC = 64 ppb 
797 ppm 	 TVOC = 71 ppb 
769 ppm 	 TVOC = 61 ppb 
764 ppm 	 TVOC = 58 ppb 
758 ppm 	 TVOC = 62 ppb 
762 ppm 	 TVOC = 60 ppb 
760 ppm 	 TVOC = 62 ppb 
767 ppm 	 TVOC = 57 ppb 
760 ppm 	 TVOC = 61 ppb 
767 ppm 	 TVOC = 67 ppb 
760 ppm 	 TVOC = 58 ppb 
757 ppm 	 TVOC = 59 ppb 
767 ppm 	 TVOC = 62 ppb 
776 ppm 	 TVOC = 61 ppb 
774 ppm 	 TVOC = 61 ppb 
772 ppm 	 TVOC = 65 ppb 
783 ppm 	 TVOC = 55 ppb 
792 ppm 	 TVOC = 65 ppb 
795 ppm 	 TVOC = 66 ppb 
794 ppm 	 TVOC = 72 ppb 
792 ppm 	 TVOC = 71 ppb 
780 ppm 	 TVOC = 75 ppb 
783 ppm 	 TVOC = 72 ppb 
790 ppm 	 TVOC = 73 ppb 
778 ppm 	 TVOC = 65 ppb 
776 ppm 	 TVOC = 70 ppb 
766 ppm 	 TVOC = 61 ppb 
766 ppm 	 TVOC = 66 ppb 
757 ppm 	 TVOC = 68 ppb 
758 ppm 	 TVOC = 67 ppb 
753 ppm 	 TVOC = 65 ppb 
751 ppm 	 TVOC = 58 ppb 
754 ppm 	 TVOC = 60 ppb 
758 ppm 	 TVOC = 53 ppb 
755 ppm 	 TVOC = 49 ppb 
755 ppm 	 TVOC = 53 ppb 
756 ppm 	 TVOC = 60 ppb 
750 ppm 	 TVOC = 55 ppb 
744 ppm 	 TVOC = 58 ppb 
758 ppm 	 TVOC = 53 ppb 
756 ppm 	 TVOC = 58 ppb 
748 ppm 	 TVOC = 56 ppb 
754 ppm 	 TVOC = 52 ppb 
755 ppm 	 TVOC = 47 ppb 
742 ppm 	 TVOC = 49 ppb 
750 ppm 	 TVOC = 53 ppb 
748 ppm 	 TVOC = 49 ppb 
745 ppm 	 TVOC = 52 ppb 
742 ppm 	 TVOC = 57 ppb 
742 ppm 	 TVOC = 55 ppb 
739 ppm 	 TVOC = 47 ppb 
730 ppm 	 TVOC = 50 ppb 
734 ppm 	 TVOC = 44 ppb 
729 ppm 	 TVOC = 46 ppb 
746 ppm 	 TVOC = 49 ppb 
735 ppm 	 TVOC = 50 ppb 
736 ppm 	 TVOC = 41 ppb 
741 ppm 	 TVOC = 42 ppb 
737 ppm 	 TVOC = 43 ppb 
742 ppm 	 TVOC = 46 ppb 
735 ppm 	 TVOC = 43 ppb 
736 ppm 	 TVOC = 41 ppb 
742 ppm 	 TVOC = 44 ppb 
751 ppm 	 TVOC = 44 ppb 
739 ppm 	 TVOC = 43 ppb 
731 ppm 	 TVOC = 44 ppb 
730 ppm 	 TVOC = 40 ppb 
723 ppm 	 TVOC = 43 ppb 
736 ppm 	 TVOC = 46 ppb 
733 ppm 	 TVOC = 46 ppb 
729 ppm 	 TVOC = 37 ppb 
727 ppm 	 TVOC = 33 ppb 
726 ppm 	 TVOC = 34 ppb 
721 ppm 	 TVOC = 34 ppb 
707 ppm 	 TVOC = 32 ppb 
720 ppm 	 TVOC = 34 ppb 
709 ppm 	 TVOC = 39 ppb 
718 ppm 	 TVOC = 32 ppb 
712 ppm 	 TVOC = 37 ppb 
721 ppm 	 TVOC = 33 ppb 
727 ppm 	 TVOC = 33 ppb 
729 ppm 	 TVOC = 34 ppb 
720 ppm 	 TVOC = 25 ppb 
714 ppm 	 TVOC = 25 ppb 
710 ppm 	 TVOC = 27 ppb 
721 ppm 	 TVOC = 30 ppb 
715 ppm 	 TVOC = 27 ppb 
731 ppm 	 TVOC = 39 ppb 
721 ppm 	 TVOC = 34 ppb 
733 ppm 	 TVOC = 31 ppb 
710 ppm 	 TVOC = 28 ppb 
720 ppm 	 TVOC = 30 ppb 
722 ppm 	 TVOC = 35 ppb 
734 ppm 	 TVOC = 32 ppb 
723 ppm 	 TVOC = 37 ppb 
717 ppm 	 TVOC = 33 ppb 
714 ppm 	 TVOC = 30 ppb 
721 ppm 	 TVOC = 35 ppb 
709 ppm 	 TVOC = 26 ppb 
714 ppm 	 TVOC = 25 ppb 
714 ppm 	 TVOC = 32 ppb 
705 ppm 	 TVOC = 26 ppb 
710 ppm 	 TVOC = 27 ppb 
709 ppm 	 TVOC = 27 ppb 
705 ppm 	 TVOC = 22 ppb 
705 ppm 	 TVOC = 28 ppb 
711 ppm 	 TVOC = 31 ppb 
703 ppm 	 TVOC = 25 ppb 
714 ppm 	 TVOC = 26 ppb 
697 ppm 	 TVOC = 20 ppb 
705 ppm 	 TVOC = 21 ppb 
696 ppm 	 TVOC = 18 ppb 
719 ppm 	 TVOC = 22 ppb 
707 ppm 	 TVOC = 21 ppb 
705 ppm 	 TVOC = 15 ppb 
696 ppm 	 TVOC = 20 ppb 
706 ppm 	 TVOC = 19 ppb 
701 ppm 	 TVOC = 18 ppb 
710 ppm 	 TVOC = 20 ppb 
703 ppm 	 TVOC = 13 ppb 
706 ppm 	 TVOC = 18 ppb 
710 ppm 	 TVOC = 20 ppb 
710 ppm 	 TVOC = 17 ppb 
701 ppm 	 TVOC = 22 ppb 
699 ppm 	 TVOC = 17 ppb 
707 ppm 	 TVOC = 17 ppb 
701 ppm 	 TVOC = 25 ppb 
697 ppm 	 TVOC = 18 ppb 
692 ppm 	 TVOC = 15 ppb 
694 ppm 	 TVOC = 20 ppb 
704 ppm 	 TVOC = 17 ppb 
692 ppm 	 TVOC = 16 ppb 
703 ppm 	 TVOC = 16 ppb 
695 ppm 	 TVOC = 11 ppb 
696 ppm 	 TVOC = 21 ppb 
705 ppm 	 TVOC = 21 ppb 
693 ppm 	 TVOC = 13 ppb 
703 ppm 	 TVOC = 14 ppb 
700 ppm 	 TVOC = 12 ppb 
702 ppm 	 TVOC = 14 ppb 
719 ppm 	 TVOC = 19 ppb 
710 ppm 	 TVOC = 16 ppb 
706 ppm 	 TVOC = 19 ppb 
703 ppm 	 TVOC = 16 ppb 
707 ppm 	 TVOC = 15 ppb 
703 ppm 	 TVOC = 11 ppb 
696 ppm 	 TVOC = 19 ppb 
696 ppm 	 TVOC = 15 ppb 
691 ppm 	 TVOC = 17 ppb 
697 ppm 	 TVOC = 12 ppb 
701 ppm 	 TVOC = 8 ppb 
694 ppm 	 TVOC = 18 ppb 
690 ppm 	 TVOC = 9 ppb 
687 ppm 	 TVOC = 13 ppb 
683 ppm 	 TVOC = 13 ppb 
690 ppm 	 TVOC = 10 ppb 
695 ppm 	 TVOC = 5 ppb 
689 ppm 	 TVOC = 5 ppb 
703 ppm 	 TVOC = 13 ppb 
693 ppm 	 TVOC = 7 ppb 
704 ppm 	 TVOC = 11 ppb 
687 ppm 	 TVOC = 13 ppb 
689 ppm 	 TVOC = 5 ppb 
684 ppm 	 TVOC = 4 ppb 
684 ppm 	 TVOC = 7 ppb 
675 ppm 	 TVOC = 4 ppb 
678 ppm 	 TVOC = 5 ppb 
678 ppm 	 TVOC = 5 ppb 
680 ppm 	 TVOC = 7 ppb 
683 ppm 	 TVOC = 1 ppb 
677 ppm 	 TVOC = 7 ppb 
676 ppm 	 TVOC = 1 ppb 
685 ppm 	 TVOC = 1 ppb 
701 ppm 	 TVOC = 8 ppb 
696 ppm 	 TVOC = 7 ppb 
703 ppm 	 TVOC = 6 ppb 
688 ppm 	 TVOC = 0 ppb 
688 ppm 	 TVOC = 7 ppb 
698 ppm 	 TVOC = 8 ppb 
707 ppm 	 TVOC = 3 ppb 
696 ppm 	 TVOC = 5 ppb 
705 ppm 	 TVOC = 4 ppb 
690 ppm 	 TVOC = 7 ppb 
691 ppm 	 TVOC = 2 ppb 
689 ppm 	 TVOC = 0 ppb 
694 ppm 	 TVOC = 0 ppb 
694 ppm 	 TVOC = 3 ppb 
691 ppm 	 TVOC = 2 ppb 
695 ppm 	 TVOC = 8 ppb 
694 ppm 	 TVOC = 4 ppb 
698 ppm 	 TVOC = 12 ppb 
688 ppm 	 TVOC = 3 ppb 
698 ppm 	 TVOC = 2 ppb 
703 ppm 	 TVOC = 6 ppb 
696 ppm 	 TVOC = 0 ppb 
695 ppm 	 TVOC = 2 ppb 
700 ppm 	 TVOC = 7 ppb 
710 ppm 	 TVOC = 7 ppb 
702 ppm 	 TVOC = 9 ppb 
689 ppm 	 TVOC = 7 ppb 
696 ppm 	 TVOC = 8 ppb 
703 ppm 	 TVOC = 13 ppb 
696 ppm 	 TVOC = 10 ppb 
697 ppm 	 TVOC = 5 ppb 
697 ppm 	 TVOC = 0 ppb 
696 ppm 	 TVOC = 5 ppb 
683 ppm 	 TVOC = 5 ppb 
695 ppm 	 TVOC = 9 ppb 
694 ppm 	 TVOC = 7 ppb 
684 ppm 	 TVOC = 3 ppb 
690 ppm 	 TVOC = 11 ppb 
689 ppm 	 TVOC = 5 ppb 
685 ppm 	 TVOC = 0 ppb 
687 ppm 	 TVOC = 5 ppb 
689 ppm 	 TVOC = 3 ppb 
694 ppm 	 TVOC = 7 ppb 
703 ppm 	 TVOC = 1 ppb 
691 ppm 	 TVOC = 6 ppb 
698 ppm 	 TVOC = 8 ppb 
700 ppm 	 TVOC = 11 ppb 
712 ppm 	 TVOC = 11 ppb 
714 ppm 	 TVOC = 11 ppb 
714 ppm 	 TVOC = 11 ppb 
717 ppm 	 TVOC = 7 ppb 
714 ppm 	 TVOC = 11 ppb 
702 ppm 	 TVOC = 6 ppb 
701 ppm 	 TVOC = 3 ppb 
714 ppm 	 TVOC = 12 ppb 
702 ppm 	 TVOC = 14 ppb 
712 ppm 	 TVOC = 15 ppb 
714 ppm 	 TVOC = 15 ppb 
702 ppm 	 TVOC = 14 ppb 
705 ppm 	 TVOC = 11 ppb 
692 ppm 	 TVOC = 11 ppb 
697 ppm 	 TVOC = 12 ppb 
706 ppm 	 TVOC = 17 ppb 
700 ppm 	 TVOC = 8 ppb 
698 ppm 	 TVOC = 8 ppb 
701 ppm 	 TVOC = 5 ppb 
704 ppm 	 TVOC = 10 ppb 
699 ppm 	 TVOC = 11 ppb 
693 ppm 	 TVOC = 12 ppb 
696 ppm 	 TVOC = 10 ppb 
689 ppm 	 TVOC = 10 ppb 
698 ppm 	 TVOC = 9 ppb 
691 ppm 	 TVOC = 2 ppb 
687 ppm 	 TVOC = 1 ppb 
701 ppm 	 TVOC = 10 ppb 
703 ppm 	 TVOC = 13 ppb 
701 ppm 	 TVOC = 9 ppb 
682 ppm 	 TVOC = 5 ppb 
694 ppm 	 TVOC = 6 ppb 
684 ppm 	 TVOC = 5 ppb 
693 ppm 	 TVOC = 12 ppb 
706 ppm 	 TVOC = 8 ppb 
713 ppm 	 TVOC = 7 ppb 
723 ppm 	 TVOC = 17 ppb 
730 ppm 	 TVOC = 15 ppb 
711 ppm 	 TVOC = 15 ppb 
711 ppm 	 TVOC = 16 ppb 
721 ppm 	 TVOC = 15 ppb 
723 ppm 	 TVOC = 19 ppb 
714 ppm 	 TVOC = 20 ppb 
726 ppm 	 TVOC = 20 ppb 
724 ppm 	 TVOC = 19 ppb 
735 ppm 	 TVOC = 25 ppb 
742 ppm 	 TVOC = 24 ppb 
739 ppm 	 TVOC = 30 ppb 
726 ppm 	 TVOC = 25 ppb 
731 ppm 	 TVOC = 32 ppb 
739 ppm 	 TVOC = 31 ppb 
737 ppm 	 TVOC = 36 ppb 
751 ppm 	 TVOC = 27 ppb 
748 ppm 	 TVOC = 35 ppb 
738 ppm 	 TVOC = 32 ppb 
737 ppm 	 TVOC = 33 ppb 
742 ppm 	 TVOC = 41 ppb 
750 ppm 	 TVOC = 37 ppb 
738 ppm 	 TVOC = 33 ppb 
735 ppm 	 TVOC = 26 ppb 
742 ppm 	 TVOC = 32 ppb 
749 ppm 	 TVOC = 34 ppb 
752 ppm 	 TVOC = 33 ppb 
753 ppm 	 TVOC = 35 ppb 
751 ppm 	 TVOC = 40 ppb 
740 ppm 	 TVOC = 38 ppb 
762 ppm 	 TVOC = 45 ppb 
755 ppm 	 TVOC = 38 ppb 
748 ppm 	 TVOC = 42 ppb 
752 ppm 	 TVOC = 44 ppb 
744 ppm 	 TVOC = 44 ppb 
758 ppm 	 TVOC = 46 ppb 
749 ppm 	 TVOC = 45 ppb 
747 ppm 	 TVOC = 41 ppb 
755 ppm 	 TVOC = 50 ppb 
764 ppm 	 TVOC = 50 ppb 
762 ppm 	 TVOC = 54 ppb 
756 ppm 	 TVOC = 45 ppb 
760 ppm 	 TVOC = 46 ppb 
751 ppm 	 TVOC = 44 ppb 
754 ppm 	 TVOC = 52 ppb 
760 ppm 	 TVOC = 51 ppb 
769 ppm 	 TVOC = 53 ppb 
768 ppm 	 TVOC = 55 ppb 
764 ppm 	 TVOC = 49 ppb 
769 ppm 	 TVOC = 56 ppb 
771 ppm 	 TVOC = 48 ppb 
761 ppm 	 TVOC = 54 ppb 
762 ppm 	 TVOC = 52 ppb 
770 ppm 	 TVOC = 56 ppb 
750 ppm 	 TVOC = 53 ppb 
752 ppm 	 TVOC = 48 ppb 
760 ppm 	 TVOC = 51 ppb 
759 ppm 	 TVOC = 55 ppb 
767 ppm 	 TVOC = 58 ppb 
765 ppm 	 TVOC = 58 ppb 
779 ppm 	 TVOC = 58 ppb 
782 ppm 	 TVOC = 64 ppb 
783 ppm 	 TVOC = 61 ppb 
785 ppm 	 TVOC = 70 ppb 
784 ppm 	 TVOC = 60 ppb 
780 ppm 	 TVOC = 64 ppb 
780 ppm 	 TVOC = 64 ppb 
781 ppm 	 TVOC = 62 ppb 
767 ppm 	 TVOC = 64 ppb 
765 ppm 	 TVOC = 60 ppb 
758 ppm 	 TVOC = 60 ppb 
766 ppm 	 TVOC = 61 ppb 
765 ppm 	 TVOC = 67 ppb 
780 ppm 	 TVOC = 64 ppb 
769 ppm 	 TVOC = 61 ppb 
771 ppm 	 TVOC = 65 ppb 
764 ppm 	 TVOC = 62 ppb 
767 ppm 	 TVOC = 64 ppb 
749 ppm 	 TVOC = 59 ppb 
755 ppm 	 TVOC = 62 ppb 
746 ppm 	 TVOC = 55 ppb 
745 ppm 	 TVOC = 54 ppb 
744 ppm 	 TVOC = 58 ppb 
744 ppm 	 TVOC = 48 ppb 
751 ppm 	 TVOC = 49 ppb 
745 ppm 	 TVOC = 58 ppb 
743 ppm 	 TVOC = 57 ppb 
744 ppm 	 TVOC = 53 ppb 
730 ppm 	 TVOC = 49 ppb 
730 ppm 	 TVOC = 56 ppb 
729 ppm 	 TVOC = 50 ppb 
735 ppm 	 TVOC = 46 ppb 
750 ppm 	 TVOC = 50 ppb 
728 ppm 	 TVOC = 50 ppb 
737 ppm 	 TVOC = 44 ppb 
743 ppm 	 TVOC = 53 ppb 
735 ppm 	 TVOC = 47 ppb 
730 ppm 	 TVOC = 43 ppb 
741 ppm 	 TVOC = 46 ppb 
728 ppm 	 TVOC = 46 ppb 
733 ppm 	 TVOC = 49 ppb 
733 ppm 	 TVOC = 43 ppb 
733 ppm 	 TVOC = 47 ppb 
746 ppm 	 TVOC = 53 ppb 
739 ppm 	 TVOC = 52 ppb 
742 ppm 	 TVOC = 49 ppb 
737 ppm 	 TVOC = 46 ppb 
742 ppm 	 TVOC = 46 ppb 
737 ppm 	 TVOC = 42 ppb 
750 ppm 	 TVOC = 53 ppb 
753 ppm 	 TVOC = 51 ppb 
743 ppm 	 TVOC = 49 ppb 
751 ppm 	 TVOC = 55 ppb 
730 ppm 	 TVOC = 45 ppb 
738 ppm 	 TVOC = 53 ppb 
728 ppm 	 TVOC = 49 ppb 
732 ppm 	 TVOC = 41 ppb 
737 ppm 	 TVOC = 46 ppb 
740 ppm 	 TVOC = 43 ppb 
727 ppm 	 TVOC = 43 ppb 
726 ppm 	 TVOC = 46 ppb 
728 ppm 	 TVOC = 37 ppb 
733 ppm 	 TVOC = 40 ppb 
726 ppm 	 TVOC = 47 ppb 
721 ppm 	 TVOC = 45 ppb 
719 ppm 	 TVOC = 36 ppb 
721 ppm 	 TVOC = 36 ppb 
729 ppm 	 TVOC = 40 ppb 
728 ppm 	 TVOC = 40 ppb 
719 ppm 	 TVOC = 41 ppb 
710 ppm 	 TVOC = 39 ppb 
721 ppm 	 TVOC = 39 ppb 
712 ppm 	 TVOC = 33 ppb 
712 ppm 	 TVOC = 30 ppb 
717 ppm 	 TVOC = 31 ppb 
710 ppm 	 TVOC = 30 ppb 
704 ppm 	 TVOC = 35 ppb 
713 ppm 	 TVOC = 32 ppb 
714 ppm 	 TVOC = 32 ppb 
714 ppm 	 TVOC = 37 ppb 
721 ppm 	 TVOC = 34 ppb 
714 ppm 	 TVOC = 32 ppb 
717 ppm 	 TVOC = 27 ppb 
718 ppm 	 TVOC = 25 ppb 
728 ppm 	 TVOC = 31 ppb 
731 ppm 	 TVOC = 32 ppb 
730 ppm 	 TVOC = 42 ppb 
728 ppm 	 TVOC = 32 ppb 
732 ppm 	 TVOC = 44 ppb 
731 ppm 	 TVOC = 47 ppb 
723 ppm 	 TVOC = 41 ppb 
730 ppm 	 TVOC = 39 ppb 
734 ppm 	 TVOC = 36 ppb 
722 ppm 	 TVOC = 33 ppb 
728 ppm 	 TVOC = 34 ppb 
713 ppm 	 TVOC = 34 ppb 
713 ppm 	 TVOC = 35 ppb 
698 ppm 	 TVOC = 33 ppb 
707 ppm 	 TVOC = 28 ppb 
708 ppm 	 TVOC = 26 ppb 
709 ppm 	 TVOC = 31 ppb 
714 ppm 	 TVOC = 28 ppb 
714 ppm 	 TVOC = 33 ppb 
709 ppm 	 TVOC = 36 ppb 
714 ppm 	 TVOC = 29 ppb 
712 ppm 	 TVOC = 30 ppb 
710 ppm 	 TVOC = 27 ppb 
700 ppm 	 TVOC = 32 ppb 
697 ppm 	 TVOC = 27 ppb 
708 ppm 	 TVOC = 30 ppb 
701 ppm 	 TVOC = 28 ppb 
699 ppm 	 TVOC = 26 ppb 
705 ppm 	 TVOC = 23 ppb 
694 ppm 	 TVOC = 29 ppb 
709 ppm 	 TVOC = 29 ppb 
694 ppm 	 TVOC = 24 ppb 
701 ppm 	 TVOC = 28 ppb 
697 ppm 	 TVOC = 22 ppb 
705 ppm 	 TVOC = 32 ppb 
729 ppm 	 TVOC = 25 ppb 
723 ppm 	 TVOC = 32 ppb 
726 ppm 	 TVOC = 38 ppb 
723 ppm 	 TVOC = 33 ppb 
727 ppm 	 TVOC = 37 ppb 
726 ppm 	 TVOC = 40 ppb 
721 ppm 	 TVOC = 42 ppb 
727 ppm 	 TVOC = 38 ppb 
724 ppm 	 TVOC = 32 ppb 
721 ppm 	 TVOC = 34 ppb 
717 ppm 	 TVOC = 32 ppb 
716 ppm 	 TVOC = 39 ppb 
710 ppm 	 TVOC = 22 ppb 
701 ppm 	 TVOC = 22 ppb 
710 ppm 	 TVOC = 26 ppb 
716 ppm 	 TVOC = 31 ppb 
712 ppm 	 TVOC = 36 ppb 
708 ppm 	 TVOC = 32 ppb 
702 ppm 	 TVOC = 33 ppb 
706 ppm 	 TVOC = 24 ppb 
703 ppm 	 TVOC = 23 ppb 
698 ppm 	 TVOC = 30 ppb 
688 ppm 	 TVOC = 21 ppb 
691 ppm 	 TVOC = 22 ppb 
695 ppm 	 TVOC = 23 ppb 
691 ppm 	 TVOC = 26 ppb 
696 ppm 	 TVOC = 23 ppb 
703 ppm 	 TVOC = 24 ppb 
699 ppm 	 TVOC = 17 ppb 
700 ppm 	 TVOC = 25 ppb 
710 ppm 	 TVOC = 22 ppb 
701 ppm 	 TVOC = 19 ppb 
703 ppm 	 TVOC = 25 ppb 
696 ppm 	 TVOC = 18 ppb 
703 ppm 	 TVOC = 30 ppb 
690 ppm 	 TVOC = 21 ppb 
693 ppm 	 TVOC = 23 ppb 
701 ppm 	 TVOC = 23 ppb 
703 ppm 	 TVOC = 22 ppb 
712 ppm 	 TVOC = 25 ppb 
723 ppm 	 TVOC = 30 ppb 
709 ppm 	 TVOC = 25 ppb 
726 ppm 	 TVOC = 27 ppb 
723 ppm 	 TVOC = 33 ppb 
714 ppm 	 TVOC = 27 ppb 
713 ppm 	 TVOC = 27 ppb 
698 ppm 	 TVOC = 26 ppb 
699 ppm 	 TVOC = 24 ppb 
706 ppm 	 TVOC = 26 ppb 
697 ppm 	 TVOC = 25 ppb 
700 ppm 	 TVOC = 30 ppb 
692 ppm 	 TVOC = 22 ppb 
698 ppm 	 TVOC = 22 ppb 
707 ppm 	 TVOC = 24 ppb 
705 ppm 	 TVOC = 30 ppb 
701 ppm 	 TVOC = 23 ppb 
687 ppm 	 TVOC = 19 ppb 
695 ppm 	 TVOC = 28 ppb 
698 ppm 	 TVOC = 23 ppb 
698 ppm 	 TVOC = 26 ppb 
697 ppm 	 TVOC = 22 ppb 
694 ppm 	 TVOC = 21 ppb 
696 ppm 	 TVOC = 13 ppb 
705 ppm 	 TVOC = 21 ppb 
687 ppm 	 TVOC = 22 ppb 
697 ppm 	 TVOC = 18 ppb 
701 ppm 	 TVOC = 22 ppb 
684 ppm 	 TVOC = 25 ppb 
688 ppm 	 TVOC = 16 ppb 
687 ppm 	 TVOC = 14 ppb 
691 ppm 	 TVOC = 13 ppb 
696 ppm 	 TVOC = 22 ppb 
689 ppm 	 TVOC = 19 ppb 
687 ppm 	 TVOC = 19 ppb 
680 ppm 	 TVOC = 22 ppb 
678 ppm 	 TVOC = 11 ppb 
693 ppm 	 TVOC = 13 ppb 
673 ppm 	 TVOC = 20 ppb 
672 ppm 	 TVOC = 14 ppb 
683 ppm 	 TVOC = 18 ppb 
689 ppm 	 TVOC = 18 ppb 
687 ppm 	 TVOC = 13 ppb 
681 ppm 	 TVOC = 12 ppb 
685 ppm 	 TVOC = 12 ppb 
685 ppm 	 TVOC = 14 ppb 
680 ppm 	 TVOC = 16 ppb 
687 ppm 	 TVOC = 18 ppb 
677 ppm 	 TVOC = 13 ppb 
694 ppm 	 TVOC = 11 ppb 
689 ppm 	 TVOC = 10 ppb 
689 ppm 	 TVOC = 13 ppb 
691 ppm 	 TVOC = 15 ppb 
675 ppm 	 TVOC = 14 ppb 
680 ppm 	 TVOC = 11 ppb 
685 ppm 	 TVOC = 12 ppb 
697 ppm 	 TVOC = 7 ppb 
699 ppm 	 TVOC = 12 ppb 
699 ppm 	 TVOC = 18 ppb 
671 ppm 	 TVOC = 10 ppb 
678 ppm 	 TVOC = 22 ppb 
678 ppm 	 TVOC = 11 ppb 
683 ppm 	 TVOC = 12 ppb 
686 ppm 	 TVOC = 11 ppb 
684 ppm 	 TVOC = 6 ppb 
676 ppm 	 TVOC = 9 ppb 
671 ppm 	 TVOC = 1 ppb 
675 ppm 	 TVOC = 11 ppb 
669 ppm 	 TVOC = 4 ppb 
686 ppm 	 TVOC = 0 ppb 
662 ppm 	 TVOC = 7 ppb 
675 ppm 	 TVOC = 2 ppb 
668 ppm 	 TVOC = 3 ppb 
673 ppm 	 TVOC = 0 ppb 
664 ppm 	 TVOC = 0 ppb 
678 ppm 	 TVOC = 0 ppb 
675 ppm 	 TVOC = 0 ppb 
677 ppm 	 TVOC = 7 ppb 
670 ppm 	 TVOC = 0 ppb 
669 ppm 	 TVOC = 3 ppb 
677 ppm 	 TVOC = 11 ppb 
679 ppm 	 TVOC = 8 ppb 
671 ppm 	 TVOC = 10 ppb 
